subscription_id,customer_id,plan_id,billing_cycle,start_date,status,end_date,cancel_reason,current_monthly_value,mrr,auto_renew
S003608,C03608,P_ENT_A,Annual,2024-10-23,Churned,2024-12-31,Switched Competitor,208.0,208,1
S003609,C03609,P_BASIC_M,Monthly,2023-02-25,Active,,,19.0,19,1
S003610,C03610,P_BUS_A,Annual,2023-09-03,Active,,,82.0,82,1
S003611,C03611,P_BASIC_M,Monthly,2024-05-21,Active,,,19.0,19,1
S003612,C03612,P_PRO_M,Monthly,2024-01-31,Expired,2024-12-31,,49.0,49,0
S003613,C03613,P_PRO_A,Annual,2023-04-26,Churned,2024-12-31,Technical Issues,41.0,41,1
S003614,C03614,P_PRO_A,Annual,2023-09-04,Churned,2024-07-30,Payment Failure,41.0,41,1
S003615,C03615,P_BASIC_M,Monthly,2024-05-26,Active,,,49.0,19,1
S003616,C03616,P_BASIC_A,Annual,2024-10-15,Expired,2024-12-31,,16.0,16,0
S003617,C03617,P_BASIC_M,Monthly,2024-08-31,Active,,,19.0,19,1
S003618,C03618,P_BUS_A,Annual,2023-03-14,Churned,2023-09-10,Switched Competitor,82.0,82,1
S003619,C03619,P_PRO_A,Annual,2024-06-24,Active,,,41.0,41,1
S003620,C03620,P_PRO_M,Monthly,2023-01-13,Churned,2023-04-13,No Longer Needed,49.0,49,1
S003621,C03621,P_PRO_A,Annual,2024-01-05,Active,,,41.0,41,1
S003622,C03622,P_PRO_M,Monthly,2023-11-21,Active,,,49.0,49,1
S003623,C03623,P_PRO_M,Monthly,2023-05-16,Churned,2024-03-11,No Longer Needed,49.0,49,1
S003624,C03624,P_PRO_A,Annual,2024-02-01,Active,,,41.0,41,1
S003625,C03625,P_PRO_M,Monthly,2024-08-05,Active,,,49.0,49,0
S003626,C03626,P_BUS_M,Monthly,2024-03-06,Active,,,249.0,99,0
S003627,C03627,P_ENT_M,Monthly,2024-01-10,Active,,,249.0,249,1
S003628,C03628,P_PRO_M,Monthly,2024-07-13,Expired,2024-12-31,,49.0,49,0
S003629,C03629,P_BASIC_M,Monthly,2024-11-30,Expired,2024-12-31,,19.0,19,0
S003630,C03630,P_PRO_M,Monthly,2023-06-26,Active,,,49.0,49,1
S003631,C03631,P_PRO_M,Monthly,2024-04-27,Active,,,49.0,49,1
S003632,C03632,P_BASIC_M,Monthly,2023-03-16,Active,,,19.0,19,1
S003633,C03633,P_BASIC_A,Annual,2023-01-18,Expired,2023-09-15,,16.0,16,0
S003634,C03634,P_BASIC_A,Annual,2024-08-24,Active,,,41.0,16,1
S003635,C03635,P_ENT_M,Monthly,2023-03-11,Active,,,249.0,249,1
S003636,C03636,P_BASIC_M,Monthly,2023-01-15,Expired,2023-08-13,,19.0,19,0
S003637,C03637,P_BASIC_A,Annual,2023-09-26,Churned,2023-11-25,Missing Features,16.0,16,1
S003638,C03638,P_PRO_A,Annual,2023-08-09,Churned,2024-01-06,Payment Failure,41.0,41,1
S003639,C03639,P_PRO_A,Annual,2023-02-10,Active,,,41.0,41,1
S003640,C03640,P_PRO_A,Annual,2023-03-03,Active,,,41.0,41,1
S003641,C03641,P_BASIC_A,Annual,2024-02-12,Active,,,16.0,16,1
S003642,C03642,P_BASIC_M,Monthly,2024-06-02,Active,,,19.0,19,1
S003643,C03643,P_PRO_M,Monthly,2023-10-21,Active,,,49.0,49,1
S003644,C03644,P_BASIC_A,Annual,2024-10-05,Churned,2024-12-31,Missing Features,16.0,16,1
S003645,C03645,P_BASIC_A,Annual,2024-05-28,Active,,,16.0,16,1
S003646,C03646,P_PRO_M,Monthly,2024-03-01,Churned,2024-12-31,Payment Failure,49.0,49,1
S003647,C03647,P_BASIC_M,Monthly,2024-03-09,Active,,,19.0,19,0
S003648,C03648,P_BASIC_M,Monthly,2024-02-16,Active,,,49.0,19,1
S003649,C03649,P_BASIC_A,Annual,2023-03-26,Expired,2023-09-22,,16.0,16,0
S003650,C03650,P_BASIC_M,Monthly,2024-10-17,Active,,,19.0,19,1
S003651,C03651,P_BASIC_A,Annual,2024-07-03,Active,,,41.0,16,1
S003652,C03652,P_BASIC_A,Annual,2024-07-04,Active,,,16.0,16,1
S003653,C03653,P_PRO_M,Monthly,2024-09-22,Active,,,49.0,49,0
S003654,C03654,P_PRO_A,Annual,2023-06-06,Active,,,41.0,41,1
S003655,C03655,P_BUS_M,Monthly,2023-10-12,Expired,2024-12-31,,99.0,99,0
S003656,C03656,P_PRO_M,Monthly,2023-03-27,Active,,,49.0,49,0
S003657,C03657,P_BUS_A,Annual,2023-11-14,Active,,,82.0,82,1
S003658,C03658,P_PRO_A,Annual,2023-03-22,Expired,2024-01-16,,41.0,41,0
S003659,C03659,P_BASIC_M,Monthly,2024-06-07,Active,,,19.0,19,0
S003660,C03660,P_BASIC_M,Monthly,2023-07-28,Expired,2023-12-25,,19.0,19,0
S003661,C03661,P_PRO_M,Monthly,2023-06-09,Active,,,49.0,49,0
S003662,C03662,P_PRO_M,Monthly,2024-07-03,Active,,,49.0,49,1
S003663,C03663,P_PRO_M,Monthly,2023-12-01,Active,,,49.0,49,1
S003664,C03664,P_BASIC_A,Annual,2024-02-05,Active,,,16.0,16,0
S003665,C03665,P_ENT_A,Annual,2024-08-23,Active,,,208.0,208,1
S003666,C03666,P_PRO_M,Monthly,2024-10-11,Active,,,49.0,49,1
S003667,C03667,P_PRO_M,Monthly,2024-10-27,Active,,,49.0,49,1
S003668,C03668,P_BASIC_M,Monthly,2024-11-28,Churned,2024-12-31,Switched Competitor,19.0,19,0
S003669,C03669,P_PRO_A,Annual,2024-10-20,Churned,2024-12-31,No Longer Needed,41.0,41,1
S003670,C03670,P_ENT_M,Monthly,2023-03-09,Churned,2024-05-02,Missing Features,249.0,249,1
S003671,C03671,P_BASIC_M,Monthly,2023-11-14,Active,,,19.0,19,0
S003672,C03672,P_BASIC_A,Annual,2024-03-23,Expired,2024-10-19,,16.0,16,0
S003673,C03673,P_BASIC_A,Annual,2023-09-02,Active,,,16.0,16,1
S003674,C03674,P_PRO_M,Monthly,2023-03-01,Active,,,49.0,49,1
S003675,C03675,P_ENT_M,Monthly,2023-09-08,Active,,,249.0,249,1
S003676,C03676,P_PRO_M,Monthly,2023-03-30,Active,,,49.0,49,1
S003677,C03677,P_BUS_M,Monthly,2024-03-20,Active,,,99.0,99,0
S003678,C03678,P_BASIC_M,Monthly,2023-04-29,Churned,2023-05-29,Technical Issues,19.0,19,1
S003679,C03679,P_BASIC_M,Monthly,2024-04-09,Active,,,49.0,19,1
S003680,C03680,P_BASIC_M,Monthly,2024-09-18,Churned,2024-12-31,No Longer Needed,19.0,19,1
S003681,C03681,P_BUS_A,Annual,2024-09-15,Churned,2024-12-31,Budget Cuts,82.0,82,0
S003682,C03682,P_BASIC_A,Annual,2023-02-26,Active,,,16.0,16,1
S003683,C03683,P_ENT_M,Monthly,2023-11-13,Churned,2024-06-10,Too Expensive,249.0,249,0
S003684,C03684,P_PRO_A,Annual,2024-11-13,Churned,2024-12-13,Poor Support,41.0,41,1
S003685,C03685,P_BUS_M,Monthly,2024-11-04,Churned,2024-12-31,Budget Cuts,99.0,99,1
S003686,C03686,P_PRO_M,Monthly,2023-06-29,Active,,,49.0,49,1
S003687,C03687,P_PRO_A,Annual,2023-05-03,Active,,,41.0,41,1
S003688,C03688,P_PRO_A,Annual,2023-01-13,Churned,2024-04-07,No Longer Needed,41.0,41,1
S003689,C03689,P_BASIC_M,Monthly,2023-05-21,Active,,,19.0,19,0
S003690,C03690,P_BUS_M,Monthly,2023-01-12,Expired,2024-07-05,,99.0,99,0
S003691,C03691,P_PRO_M,Monthly,2023-06-17,Active,,,49.0,49,1
S003692,C03692,P_BUS_M,Monthly,2024-05-23,Active,,,99.0,99,1
S003693,C03693,P_BASIC_A,Annual,2023-12-22,Churned,2024-12-31,Switched Competitor,16.0,16,1
S003694,C03694,P_BUS_A,Annual,2024-06-19,Churned,2024-12-31,Too Expensive,82.0,82,1
S003695,C03695,P_PRO_A,Annual,2024-06-13,Churned,2024-08-12,Payment Failure,41.0,41,1
S003696,C03696,P_BASIC_M,Monthly,2023-09-23,Churned,2024-05-20,Too Expensive,19.0,19,0
S003697,C03697,P_ENT_M,Monthly,2023-06-20,Active,,,249.0,249,0
S003698,C03698,P_BASIC_A,Annual,2024-01-16,Churned,2024-12-31,Technical Issues,16.0,16,1
S003699,C03699,P_PRO_M,Monthly,2023-05-10,Expired,2024-07-03,,49.0,49,0
S003700,C03700,P_BUS_A,Annual,2023-10-03,Active,,,82.0,82,1
S003701,C03701,P_PRO_M,Monthly,2023-05-01,Churned,2023-07-30,No Longer Needed,49.0,49,1
S003702,C03702,P_BASIC_A,Annual,2023-01-31,Active,,,82.0,16,0
S003703,C03703,P_PRO_M,Monthly,2023-12-10,Active,,,49.0,49,1
S003704,C03704,P_PRO_A,Annual,2024-03-15,Churned,2024-04-14,Budget Cuts,41.0,41,1
S003705,C03705,P_PRO_M,Monthly,2023-10-06,Active,,,49.0,49,1
S003706,C03706,P_PRO_A,Annual,2024-06-20,Churned,2024-12-31,Switched Competitor,41.0,41,1
S003707,C03707,P_BUS_A,Annual,2023-03-07,Expired,2023-08-04,,82.0,82,0
S003708,C03708,P_PRO_M,Monthly,2023-09-27,Active,,,49.0,49,1
S003709,C03709,P_BASIC_M,Monthly,2024-08-13,Churned,2024-12-31,Technical Issues,19.0,19,1
S003710,C03710,P_BASIC_A,Annual,2024-10-04,Active,,,41.0,16,1
S003711,C03711,P_BUS_M,Monthly,2023-03-20,Churned,2024-01-14,Technical Issues,99.0,99,1
S003712,C03712,P_PRO_M,Monthly,2024-05-23,Active,,,49.0,49,1
S003713,C03713,P_BASIC_M,Monthly,2024-04-11,Active,,,19.0,19,0
S003714,C03714,P_BUS_A,Annual,2024-06-07,Active,,,82.0,82,0
S003715,C03715,P_PRO_M,Monthly,2024-01-04,Expired,2024-12-31,,49.0,49,0
S003716,C03716,P_BUS_M,Monthly,2023-02-26,Expired,2023-05-27,,99.0,99,0
S003717,C03717,P_PRO_A,Annual,2024-05-26,Active,,,41.0,41,1
S003718,C03718,P_BASIC_A,Annual,2024-08-03,Churned,2024-12-31,No Longer Needed,16.0,16,1
S003719,C03719,P_PRO_A,Annual,2023-06-20,Active,,,41.0,41,1
S003720,C03720,P_BUS_M,Monthly,2024-01-12,Active,,,99.0,99,1
S003721,C03721,P_BASIC_M,Monthly,2023-06-11,Active,,,19.0,19,0
S003722,C03722,P_BASIC_A,Annual,2023-09-19,Active,,,41.0,16,1
S003723,C03723,P_BASIC_M,Monthly,2023-04-16,Expired,2024-12-31,,19.0,19,0
S003724,C03724,P_ENT_M,Monthly,2024-08-10,Churned,2024-12-31,Missing Features,249.0,249,1
S003725,C03725,P_ENT_A,Annual,2024-11-21,Active,,,208.0,208,1
S003726,C03726,P_PRO_A,Annual,2023-04-29,Active,,,41.0,41,1
S003727,C03727,P_PRO_M,Monthly,2023-08-22,Churned,2024-12-31,Too Expensive,49.0,49,1
S003728,C03728,P_BASIC_M,Monthly,2024-06-05,Active,,,19.0,19,1
S003729,C03729,P_BASIC_A,Annual,2023-01-03,Churned,2023-12-29,Payment Failure,16.0,16,1
S003730,C03730,P_PRO_A,Annual,2023-02-15,Expired,2024-04-10,,41.0,41,0
S003731,C03731,P_BUS_M,Monthly,2023-01-13,Churned,2024-06-06,Budget Cuts,99.0,99,1
S003732,C03732,P_BASIC_A,Annual,2023-09-08,Active,,,41.0,16,1
S003733,C03733,P_PRO_A,Annual,2023-02-17,Churned,2024-02-12,Too Expensive,41.0,41,1
S003734,C03734,P_BASIC_A,Annual,2024-04-28,Active,,,41.0,16,1
S003735,C03735,P_BASIC_A,Annual,2024-01-08,Active,,,41.0,16,0
S003736,C03736,P_BASIC_M,Monthly,2024-01-28,Churned,2024-02-27,Poor Support,19.0,19,1
S003737,C03737,P_ENT_A,Annual,2023-06-03,Active,,,208.0,208,1
S003738,C03738,P_BASIC_A,Annual,2023-07-03,Active,,,16.0,16,0
S003739,C03739,P_PRO_A,Annual,2023-02-06,Churned,2023-06-06,Payment Failure,41.0,41,0
S003740,C03740,P_BASIC_M,Monthly,2024-07-20,Churned,2024-12-31,Too Expensive,19.0,19,1
S003741,C03741,P_ENT_M,Monthly,2024-11-02,Active,,,249.0,249,0
S003742,C03742,P_PRO_A,Annual,2024-03-05,Active,,,41.0,41,1
S003743,C03743,P_BUS_M,Monthly,2023-08-18,Expired,2023-12-16,,99.0,99,0
S003744,C03744,P_BASIC_M,Monthly,2023-11-26,Churned,2024-12-31,Too Expensive,19.0,19,1
S003745,C03745,P_BASIC_M,Monthly,2023-09-12,Active,,,19.0,19,1
S003746,C03746,P_PRO_A,Annual,2024-03-02,Active,,,41.0,41,1
S003747,C03747,P_PRO_M,Monthly,2023-11-24,Active,,,49.0,49,1
S003748,C03748,P_BASIC_A,Annual,2023-10-05,Active,,,41.0,16,1
S003749,C03749,P_BASIC_A,Annual,2023-03-21,Active,,,16.0,16,1
S003750,C03750,P_BASIC_A,Annual,2024-08-08,Churned,2024-12-31,Switched Competitor,16.0,16,1
S003751,C03751,P_BASIC_A,Annual,2024-01-17,Active,,,16.0,16,1
S003752,C03752,P_PRO_M,Monthly,2023-05-03,Active,,,49.0,49,1
S003753,C03753,P_BUS_M,Monthly,2024-05-29,Expired,2024-12-31,,99.0,99,0
S003754,C03754,P_BASIC_A,Annual,2024-11-20,Churned,2024-12-31,No Longer Needed,16.0,16,0
S003755,C03755,P_BASIC_A,Annual,2023-02-23,Churned,2024-10-15,Payment Failure,16.0,16,0
S003756,C03756,P_BASIC_M,Monthly,2023-07-03,Churned,2023-12-30,Switched Competitor,19.0,19,1
S003757,C03757,P_PRO_A,Annual,2023-08-17,Churned,2024-01-14,Budget Cuts,41.0,41,1
S003758,C03758,P_PRO_M,Monthly,2024-06-12,Active,,,49.0,49,1
S003759,C03759,P_PRO_M,Monthly,2023-02-17,Active,,,49.0,49,1
S003760,C03760,P_BUS_M,Monthly,2024-02-15,Expired,2024-09-12,,99.0,99,0
S003761,C03761,P_ENT_M,Monthly,2023-03-12,Active,,,249.0,249,0
S003762,C03762,P_PRO_M,Monthly,2024-04-21,Active,,,49.0,49,1
S003763,C03763,P_BASIC_M,Monthly,2023-10-17,Churned,2024-12-31,Payment Failure,19.0,19,1
S003764,C03764,P_BASIC_A,Annual,2023-11-15,Active,,,16.0,16,1
S003765,C03765,P_PRO_A,Annual,2023-12-02,Churned,2024-03-01,Missing Features,41.0,41,0
S003766,C03766,P_BUS_M,Monthly,2023-03-30,Churned,2024-12-19,Switched Competitor,99.0,99,0
S003767,C03767,P_BASIC_A,Annual,2024-07-20,Expired,2024-12-31,,16.0,16,0
S003768,C03768,P_BASIC_M,Monthly,2024-04-12,Active,,,19.0,19,0
S003769,C03769,P_BASIC_M,Monthly,2023-01-09,Churned,2024-10-30,Missing Features,19.0,19,1
S003770,C03770,P_BUS_M,Monthly,2024-01-13,Active,,,99.0,99,1
S003771,C03771,P_BASIC_A,Annual,2023-07-25,Active,,,41.0,16,1
S003772,C03772,P_BASIC_M,Monthly,2023-10-26,Churned,2024-12-31,Switched Competitor,19.0,19,1
S003773,C03773,P_BASIC_M,Monthly,2024-07-31,Churned,2024-12-31,Poor Support,19.0,19,1
S003774,C03774,P_BASIC_M,Monthly,2023-11-08,Expired,2024-12-31,,19.0,19,0
S003775,C03775,P_PRO_A,Annual,2024-09-29,Active,,,41.0,41,1
S003776,C03776,P_BASIC_M,Monthly,2023-09-06,Churned,2024-11-29,Poor Support,19.0,19,1
S003777,C03777,P_BASIC_M,Monthly,2024-04-20,Active,,,19.0,19,1
S003778,C03778,P_PRO_A,Annual,2024-01-13,Active,,,41.0,41,0
S003779,C03779,P_PRO_M,Monthly,2024-08-28,Churned,2024-09-27,Poor Support,49.0,49,0
S003780,C03780,P_PRO_M,Monthly,2024-05-20,Churned,2024-12-31,Payment Failure,49.0,49,1
S003781,C03781,P_PRO_M,Monthly,2023-07-20,Active,,,49.0,49,0
S003782,C03782,P_BASIC_A,Annual,2024-07-13,Active,,,82.0,16,1
S003783,C03783,P_BASIC_M,Monthly,2023-09-09,Active,,,19.0,19,1
S003784,C03784,P_PRO_M,Monthly,2023-06-04,Expired,2024-05-29,,49.0,49,0
S003785,C03785,P_PRO_A,Annual,2023-01-07,Churned,2024-09-28,Switched Competitor,41.0,41,1
S003786,C03786,P_BASIC_A,Annual,2024-02-24,Churned,2024-12-31,Too Expensive,16.0,16,1
S003787,C03787,P_PRO_A,Annual,2023-01-25,Active,,,41.0,41,1
S003788,C03788,P_PRO_A,Annual,2023-08-27,Active,,,41.0,41,1
S003789,C03789,P_PRO_A,Annual,2024-07-08,Active,,,41.0,41,1
S003790,C03790,P_BUS_M,Monthly,2023-12-21,Active,,,99.0,99,1
S003791,C03791,P_BASIC_M,Monthly,2024-10-13,Active,,,19.0,19,1
S003792,C03792,P_BUS_A,Annual,2023-01-10,Active,,,82.0,82,1
S003793,C03793,P_BASIC_A,Annual,2023-12-10,Churned,2024-07-07,Technical Issues,16.0,16,1
S003794,C03794,P_BUS_M,Monthly,2023-01-02,Churned,2023-02-01,Technical Issues,99.0,99,1
S003795,C03795,P_BASIC_M,Monthly,2024-11-04,Churned,2024-12-31,Too Expensive,19.0,19,1
S003796,C03796,P_PRO_M,Monthly,2024-01-21,Active,,,49.0,49,1
S003797,C03797,P_ENT_M,Monthly,2023-11-11,Active,,,249.0,249,0
S003798,C03798,P_PRO_A,Annual,2023-04-17,Active,,,82.0,41,0
S003799,C03799,P_BASIC_A,Annual,2023-07-30,Active,,,16.0,16,1
S003800,C03800,P_ENT_M,Monthly,2024-06-26,Active,,,249.0,249,1
S003801,C03801,P_ENT_M,Monthly,2023-09-01,Active,,,249.0,249,1
S003802,C03802,P_PRO_M,Monthly,2024-03-05,Churned,2024-08-02,Missing Features,49.0,49,1
S003803,C03803,P_BUS_M,Monthly,2024-05-18,Expired,2024-12-31,,99.0,99,0
S003804,C03804,P_BASIC_M,Monthly,2023-03-03,Churned,2023-06-01,Budget Cuts,19.0,19,1
S003805,C03805,P_BASIC_M,Monthly,2023-05-26,Expired,2023-06-25,,19.0,19,0
S003806,C03806,P_PRO_A,Annual,2023-10-14,Active,,,41.0,41,1
S003807,C03807,P_PRO_A,Annual,2023-04-06,Active,,,41.0,41,1
S003808,C03808,P_PRO_A,Annual,2023-02-14,Active,,,41.0,41,1
S003809,C03809,P_BASIC_M,Monthly,2023-08-26,Expired,2024-12-31,,19.0,19,0
S003810,C03810,P_PRO_M,Monthly,2024-06-16,Expired,2024-12-31,,49.0,49,0
S003811,C03811,P_BASIC_M,Monthly,2024-02-27,Active,,,19.0,19,0
S003812,C03812,P_ENT_M,Monthly,2024-01-17,Active,,,249.0,249,1
S003813,C03813,P_BASIC_A,Annual,2024-04-14,Churned,2024-12-31,Missing Features,16.0,16,1
S003814,C03814,P_PRO_A,Annual,2023-03-28,Active,,,41.0,41,0
S003815,C03815,P_ENT_A,Annual,2024-08-17,Expired,2024-12-31,,208.0,208,0
S003816,C03816,P_ENT_A,Annual,2023-04-08,Active,,,208.0,208,1
S003817,C03817,P_PRO_M,Monthly,2024-06-01,Churned,2024-12-31,Payment Failure,49.0,49,1
S003818,C03818,P_BASIC_M,Monthly,2023-05-17,Active,,,19.0,19,1
S003819,C03819,P_BASIC_M,Monthly,2024-10-14,Active,,,19.0,19,0
S003820,C03820,P_BASIC_A,Annual,2024-02-08,Active,,,16.0,16,1
S003821,C03821,P_PRO_M,Monthly,2023-03-18,Active,,,99.0,49,1
S003822,C03822,P_PRO_M,Monthly,2024-08-29,Churned,2024-12-31,Missing Features,49.0,49,0
S003823,C03823,P_BUS_M,Monthly,2024-08-04,Active,,,99.0,99,1
S003824,C03824,P_BUS_A,Annual,2023-03-05,Expired,2023-08-02,,82.0,82,0
S003825,C03825,P_PRO_A,Annual,2024-03-21,Churned,2024-12-31,Missing Features,41.0,41,0
S003826,C03826,P_BASIC_A,Annual,2024-11-09,Churned,2024-12-31,Payment Failure,16.0,16,0
S003827,C03827,P_BUS_M,Monthly,2023-05-14,Expired,2024-12-31,,99.0,99,0
S003828,C03828,P_ENT_A,Annual,2023-08-31,Expired,2023-09-30,,208.0,208,0
S003829,C03829,P_BASIC_M,Monthly,2023-10-26,Churned,2024-12-31,Payment Failure,19.0,19,0
S003830,C03830,P_BASIC_M,Monthly,2023-09-25,Active,,,19.0,19,1
S003831,C03831,P_BASIC_M,Monthly,2023-11-19,Churned,2024-12-31,Budget Cuts,19.0,19,1
S003832,C03832,P_PRO_M,Monthly,2024-02-07,Active,,,49.0,49,1
S003833,C03833,P_BUS_A,Annual,2023-12-01,Churned,2024-12-25,Payment Failure,82.0,82,1
S003834,C03834,P_PRO_M,Monthly,2023-11-22,Active,,,49.0,49,1
S003835,C03835,P_BASIC_M,Monthly,2024-04-08,Active,,,19.0,19,1
S003836,C03836,P_BASIC_M,Monthly,2023-10-06,Active,,,19.0,19,1
S003837,C03837,P_BASIC_A,Annual,2023-08-28,Active,,,16.0,16,1
S003838,C03838,P_PRO_M,Monthly,2023-03-18,Churned,2024-12-31,No Longer Needed,49.0,49,1
S003839,C03839,P_BUS_M,Monthly,2023-07-27,Expired,2024-12-31,,99.0,99,0
S003840,C03840,P_BUS_M,Monthly,2023-05-20,Churned,2024-10-11,Missing Features,99.0,99,1
S003841,C03841,P_BASIC_A,Annual,2024-08-21,Active,,,16.0,16,1
S003842,C03842,P_PRO_A,Annual,2023-04-22,Active,,,41.0,41,1
S003843,C03843,P_BUS_M,Monthly,2023-06-09,Active,,,99.0,99,1
S003844,C03844,P_BASIC_M,Monthly,2023-04-19,Active,,,19.0,19,1
S003845,C03845,P_PRO_A,Annual,2023-06-18,Active,,,41.0,41,1
S003846,C03846,P_BASIC_M,Monthly,2024-04-05,Churned,2024-06-04,Technical Issues,19.0,19,1
S003847,C03847,P_PRO_A,Annual,2024-04-22,Active,,,41.0,41,1
S003848,C03848,P_BASIC_M,Monthly,2023-11-18,Active,,,49.0,19,0
S003849,C03849,P_PRO_M,Monthly,2024-02-21,Active,,,49.0,49,1
S003850,C03850,P_PRO_M,Monthly,2023-05-04,Active,,,249.0,49,1
S003851,C03851,P_BASIC_M,Monthly,2024-07-02,Active,,,49.0,19,1
S003852,C03852,P_BASIC_A,Annual,2024-01-02,Active,,,41.0,16,0
S003853,C03853,P_PRO_M,Monthly,2023-08-01,Expired,2023-08-31,,49.0,49,0
S003854,C03854,P_PRO_A,Annual,2024-04-07,Active,,,41.0,41,0
S003855,C03855,P_BASIC_A,Annual,2023-11-12,Active,,,16.0,16,1
S003856,C03856,P_PRO_A,Annual,2024-04-19,Churned,2024-12-31,Too Expensive,41.0,41,1
S003857,C03857,P_PRO_M,Monthly,2023-09-29,Active,,,49.0,49,1
S003858,C03858,P_PRO_M,Monthly,2023-05-03,Active,,,49.0,49,1
S003859,C03859,P_BUS_M,Monthly,2023-04-03,Active,,,99.0,99,1
S003860,C03860,P_BASIC_M,Monthly,2023-06-11,Active,,,19.0,19,0
S003861,C03861,P_ENT_M,Monthly,2023-11-08,Churned,2024-12-31,No Longer Needed,249.0,249,1
S003862,C03862,P_PRO_M,Monthly,2024-09-09,Expired,2024-12-31,,49.0,49,0
S003863,C03863,P_ENT_A,Annual,2023-02-11,Active,,,208.0,208,1
S003864,C03864,P_PRO_M,Monthly,2023-08-09,Active,,,49.0,49,1
S003865,C03865,P_BASIC_A,Annual,2023-12-02,Active,,,16.0,16,1
S003866,C03866,P_ENT_M,Monthly,2023-06-01,Churned,2024-05-26,Too Expensive,249.0,249,1
S003867,C03867,P_BASIC_M,Monthly,2023-04-04,Churned,2023-12-30,Missing Features,19.0,19,0
S003868,C03868,P_BASIC_M,Monthly,2023-09-12,Active,,,19.0,19,1
S003869,C03869,P_BASIC_A,Annual,2023-12-31,Active,,,16.0,16,1
S003870,C03870,P_PRO_M,Monthly,2024-02-10,Active,,,49.0,49,1
S003871,C03871,P_BUS_A,Annual,2024-06-09,Active,,,82.0,82,1
S003872,C03872,P_BASIC_M,Monthly,2023-02-20,Active,,,19.0,19,1
S003873,C03873,P_BASIC_M,Monthly,2024-11-24,Active,,,19.0,19,1
S003874,C03874,P_BASIC_M,Monthly,2023-11-03,Expired,2024-02-01,,19.0,19,0
S003875,C03875,P_PRO_M,Monthly,2023-09-24,Active,,,49.0,49,1
S003876,C03876,P_BASIC_A,Annual,2023-06-28,Expired,2023-11-25,,16.0,16,0
S003877,C03877,P_PRO_M,Monthly,2023-02-01,Churned,2023-12-28,Technical Issues,49.0,49,1
S003878,C03878,P_BASIC_A,Annual,2024-02-19,Active,,,16.0,16,1
S003879,C03879,P_ENT_A,Annual,2024-04-08,Active,,,208.0,208,1
S003880,C03880,P_BASIC_M,Monthly,2024-07-23,Active,,,19.0,19,1
S003881,C03881,P_PRO_M,Monthly,2024-07-17,Active,,,99.0,49,0
S003882,C03882,P_BASIC_M,Monthly,2023-09-13,Active,,,19.0,19,1
S003883,C03883,P_BUS_A,Annual,2023-04-07,Active,,,82.0,82,0
S003884,C03884,P_PRO_M,Monthly,2024-04-18,Churned,2024-12-14,Technical Issues,49.0,49,1
S003885,C03885,P_BUS_M,Monthly,2023-04-15,Active,,,99.0,99,1
S003886,C03886,P_BASIC_A,Annual,2023-05-24,Churned,2023-06-23,Payment Failure,16.0,16,1
S003887,C03887,P_PRO_A,Annual,2023-05-05,Active,,,41.0,41,1
S003888,C03888,P_PRO_A,Annual,2023-01-13,Active,,,41.0,41,0
S003889,C03889,P_BASIC_M,Monthly,2023-03-05,Active,,,19.0,19,1
S003890,C03890,P_PRO_M,Monthly,2023-08-16,Active,,,49.0,49,1
S003891,C03891,P_PRO_M,Monthly,2023-05-14,Active,,,49.0,49,1
S003892,C03892,P_PRO_M,Monthly,2023-07-22,Active,,,49.0,49,1
S003893,C03893,P_PRO_A,Annual,2024-02-15,Churned,2024-04-15,Too Expensive,41.0,41,1
S003894,C03894,P_PRO_M,Monthly,2024-01-17,Active,,,49.0,49,1
S003895,C03895,P_BUS_M,Monthly,2024-10-07,Churned,2024-11-06,Payment Failure,99.0,99,0
S003896,C03896,P_BUS_M,Monthly,2024-10-22,Active,,,99.0,99,1
S003897,C03897,P_BASIC_M,Monthly,2023-03-28,Expired,2023-09-24,,19.0,19,0
S003898,C03898,P_PRO_M,Monthly,2024-08-19,Active,,,249.0,49,1
S003899,C03899,P_PRO_M,Monthly,2024-08-23,Expired,2024-12-31,,49.0,49,0
S003900,C03900,P_PRO_A,Annual,2023-09-23,Churned,2024-07-19,Payment Failure,41.0,41,1
S003901,C03901,P_BASIC_A,Annual,2023-03-18,Churned,2024-12-31,Payment Failure,16.0,16,1
S003902,C03902,P_PRO_M,Monthly,2023-01-23,Active,,,49.0,49,1
S003903,C03903,P_BUS_M,Monthly,2023-03-08,Active,,,99.0,99,1
S003904,C03904,P_BASIC_M,Monthly,2023-07-22,Active,,,19.0,19,1
S003905,C03905,P_BASIC_M,Monthly,2024-10-23,Churned,2024-12-31,Missing Features,19.0,19,1
S003906,C03906,P_ENT_A,Annual,2024-03-30,Churned,2024-09-26,Payment Failure,208.0,208,1
S003907,C03907,P_BASIC_A,Annual,2023-05-12,Active,,,16.0,16,0
S003908,C03908,P_BASIC_M,Monthly,2023-04-05,Churned,2024-04-29,Payment Failure,19.0,19,1
S003909,C03909,P_BASIC_A,Annual,2023-12-06,Churned,2024-04-04,Payment Failure,16.0,16,1
S003910,C03910,P_BASIC_M,Monthly,2023-05-06,Active,,,19.0,19,1
S003911,C03911,P_ENT_M,Monthly,2023-02-13,Active,,,249.0,249,1
S003912,C03912,P_PRO_M,Monthly,2024-04-17,Churned,2024-12-31,Too Expensive,49.0,49,0
