customer_id,signup_date,region,segment,acquisition_channel,country_age_days
C03577,2023-08-11,North America,Mid-Market,Paid Ads,508
C03578,2023-03-30,Latin America,Enterprise,Referral,642
C03579,2023-04-13,North America,SMB,Partner,628
C03580,2023-05-24,Europe,SMB,Organic Search,587
C03581,2023-05-07,North America,Enterprise,Organic Search,604
C03582,2024-08-26,Europe,Mid-Market,Referral,127
C03583,2024-01-29,Latin America,Startup,Paid Ads,337
C03584,2023-12-26,North America,SMB,Referral,371
C03585,2024-03-15,Europe,Mid-Market,Organic Search,291
C03586,2023-11-19,Europe,SMB,Partner,408
C03587,2023-05-24,North America,Mid-Market,Organic Search,587
C03588,2023-09-11,Europe,Mid-Market,Organic Search,477
C03589,2023-10-11,Asia Pacific,Mid-Market,Referral,447
C03590,2024-10-22,North America,Mid-Market,Referral,70
C03591,2023-03-28,Europe,Mid-Market,Paid Ads,644
C03592,2023-09-12,North America,SMB,Organic Search,476
C03593,2024-07-20,North America,Mid-Market,Partner,164
C03594,2024-09-07,North America,Startup,Paid Ads,115
C03595,2024-09-06,Latin America,Mid-Market,Partner,116
C03596,2024-09-14,North America,SMB,Organic Search,108
C03597,2023-10-19,Asia Pacific,SMB,Partner,439
C03598,2023-01-28,North America,Enterprise,Organic Search,703
C03599,2024-11-05,North America,SMB,Paid Ads,56
C03600,2023-11-05,North America,Enterprise,Organic Search,422
C03601,2023-07-30,North America,Enterprise,Organic Search,520
C03602,2024-06-14,Middle East & Africa,Startup,Organic Search,200
C03603,2024-09-13,North America,SMB,Partner,109
C03604,2024-06-05,Europe,Mid-Market,Partner,209
C03605,2023-07-13,North America,Enterprise,Partner,537
C03606,2024-02-06,Europe,Startup,Partner,329
C03607,2023-10-30,North America,SMB,Paid Ads,428
C03608,2024-10-23,North America,Startup,Organic Search,69
C03609,2023-02-25,Asia Pacific,Mid-Market,Organic Search,675
C03610,2023-09-03,Latin America,Startup,Referral,485
C03611,2024-05-21,North America,SMB,Paid Ads,224
C03612,2024-01-31,North America,Mid-Market,Social,335
C03613,2023-04-26,Europe,Startup,Referral,615
C03614,2023-09-04,Europe,Startup,Paid Ads,484
C03615,2024-05-26,Latin America,SMB,Organic Search,219
C03616,2024-10-15,Latin America,Mid-Market,Direct,77
C03617,2024-08-31,Middle East & Africa,SMB,Paid Ads,122
C03618,2023-03-14,North America,Mid-Market,Partner,658
C03619,2024-06-24,North America,Mid-Market,Partner,190
C03620,2023-01-13,North America,Enterprise,Referral,718
C03621,2024-01-05,Middle East & Africa,SMB,Organic Search,361
C03622,2023-11-21,Europe,SMB,Social,406
C03623,2023-05-16,North America,Enterprise,Referral,595
C03624,2024-02-01,North America,SMB,Referral,334
C03625,2024-08-05,Europe,SMB,Direct,148
C03626,2024-03-06,North America,SMB,Referral,300
C03627,2024-01-10,North America,Startup,Paid Ads,356
C03628,2024-07-13,North America,SMB,Referral,171
C03629,2024-11-30,Europe,Mid-Market,Organic Search,31
C03630,2023-06-26,North America,Enterprise,Organic Search,554
C03631,2024-04-27,Latin America,SMB,Direct,248
C03632,2023-03-16,North America,Mid-Market,Organic Search,656
C03633,2023-01-18,North America,SMB,Organic Search,713
C03634,2024-08-24,North America,Mid-Market,Referral,129
C03635,2023-03-11,Asia Pacific,Mid-Market,Referral,661
C03636,2023-01-15,Europe,Mid-Market,Paid Ads,716
C03637,2023-09-26,Latin America,SMB,Organic Search,462
C03638,2023-08-09,Asia Pacific,SMB,Direct,510
C03639,2023-02-10,Latin America,SMB,Organic Search,690
C03640,2023-03-03,Europe,Mid-Market,Organic Search,669
C03641,2024-02-12,Asia Pacific,Mid-Market,Paid Ads,323
C03642,2024-06-02,North America,Enterprise,Organic Search,212
C03643,2023-10-21,Latin America,SMB,Referral,437
C03644,2024-10-05,Latin America,Startup,Paid Ads,87
C03645,2024-05-28,North America,Enterprise,Paid Ads,217
C03646,2024-03-01,North America,Startup,Organic Search,305
C03647,2024-03-09,North America,SMB,Referral,297
C03648,2024-02-16,Asia Pacific,SMB,Paid Ads,319
C03649,2023-03-26,North America,Mid-Market,Organic Search,646
C03650,2024-10-17,Latin America,SMB,Social,75
C03651,2024-07-03,North America,Enterprise,Organic Search,181
C03652,2024-07-04,North America,Startup,Direct,180
C03653,2024-09-22,Europe,Mid-Market,Referral,100
C03654,2023-06-06,Latin America,SMB,Referral,574
C03655,2023-10-12,Europe,SMB,Direct,446
C03656,2023-03-27,North America,SMB,Referral,645
C03657,2023-11-14,Asia Pacific,SMB,Paid Ads,413
C03658,2023-03-22,Middle East & Africa,SMB,Referral,650
C03659,2024-06-07,Asia Pacific,SMB,Social,207
C03660,2023-07-28,Asia Pacific,Mid-Market,Referral,522
C03661,2023-06-09,Asia Pacific,Mid-Market,Direct,571
C03662,2024-07-03,North America,SMB,Organic Search,181
C03663,2023-12-01,North America,SMB,Direct,396
C03664,2024-02-05,Asia Pacific,Mid-Market,Referral,330
C03665,2024-08-23,Latin America,Mid-Market,Direct,130
C03666,2024-10-11,North America,Startup,Referral,81
C03667,2024-10-27,North America,Mid-Market,Referral,65
C03668,2024-11-28,North America,Mid-Market,Paid Ads,33
C03669,2024-10-20,North America,Startup,Referral,72
C03670,2023-03-09,Latin America,Mid-Market,Paid Ads,663
C03671,2023-11-14,Europe,Mid-Market,Social,413
C03672,2024-03-23,North America,Startup,Social,283
C03673,2023-09-02,Asia Pacific,Startup,Paid Ads,486
C03674,2023-03-01,Middle East & Africa,Mid-Market,Organic Search,671
C03675,2023-09-08,Latin America,Mid-Market,Paid Ads,480
C03676,2023-03-30,Europe,SMB,Paid Ads,642
C03677,2024-03-20,Latin America,SMB,Organic Search,286
C03678,2023-04-29,North America,SMB,Partner,612
C03679,2024-04-09,Asia Pacific,Startup,Referral,266
C03680,2024-09-18,North America,Startup,Partner,104
C03681,2024-09-15,Europe,Mid-Market,Social,107
C03682,2023-02-26,Asia Pacific,SMB,Partner,674
C03683,2023-11-13,North America,SMB,Paid Ads,414
C03684,2024-11-13,North America,SMB,Organic Search,48
C03685,2024-11-04,Asia Pacific,Enterprise,Social,57
C03686,2023-06-29,North America,Mid-Market,Social,551
C03687,2023-05-03,North America,Mid-Market,Partner,608
C03688,2023-01-13,North America,Startup,Direct,718
C03689,2023-05-21,North America,SMB,Organic Search,590
C03690,2023-01-12,North America,Mid-Market,Referral,719
C03691,2023-06-17,North America,Startup,Paid Ads,563
C03692,2024-05-23,North America,SMB,Referral,222
C03693,2023-12-22,Europe,SMB,Organic Search,375
C03694,2024-06-19,Asia Pacific,Startup,Paid Ads,195
C03695,2024-06-13,North America,Mid-Market,Partner,201
C03696,2023-09-23,North America,Startup,Referral,465
C03697,2023-06-20,Europe,Mid-Market,Social,560
C03698,2024-01-16,Asia Pacific,SMB,Paid Ads,350
C03699,2023-05-10,Europe,SMB,Partner,601
C03700,2023-10-03,Asia Pacific,Mid-Market,Social,455
C03701,2023-05-01,North America,Startup,Partner,610
C03702,2023-01-31,North America,Mid-Market,Organic Search,700
C03703,2023-12-10,Asia Pacific,Mid-Market,Organic Search,387
C03704,2024-03-15,Asia Pacific,Mid-Market,Organic Search,291
C03705,2023-10-06,North America,SMB,Referral,452
C03706,2024-06-20,Latin America,Startup,Referral,194
C03707,2023-03-07,Asia Pacific,SMB,Partner,665
C03708,2023-09-27,North America,SMB,Referral,461
C03709,2024-08-13,North America,Mid-Market,Direct,140
C03710,2024-10-04,North America,SMB,Direct,88
C03711,2023-03-20,Asia Pacific,SMB,Paid Ads,652
C03712,2024-05-23,Asia Pacific,Mid-Market,Organic Search,222
C03713,2024-04-11,North America,Startup,Referral,264
C03714,2024-06-07,Middle East & Africa,Enterprise,Social,207
C03715,2024-01-04,North America,Enterprise,Organic Search,362
C03716,2023-02-26,Asia Pacific,Mid-Market,Paid Ads,674
C03717,2024-05-26,Latin America,Startup,Organic Search,219
C03718,2024-08-03,Europe,SMB,Paid Ads,150
C03719,2023-06-20,Latin America,SMB,Social,560
C03720,2024-01-12,North America,Mid-Market,Referral,354
C03721,2023-06-11,North America,SMB,Direct,569
C03722,2023-09-19,Asia Pacific,SMB,Referral,469
C03723,2023-04-16,North America,SMB,Paid Ads,625
C03724,2024-08-10,North America,Enterprise,Partner,143
C03725,2024-11-21,Middle East & Africa,Mid-Market,Social,40
C03726,2023-04-29,Europe,Mid-Market,Social,612
C03727,2023-08-22,Europe,SMB,Partner,497
C03728,2024-06-05,Latin America,Enterprise,Referral,209
C03729,2023-01-03,Asia Pacific,Startup,Organic Search,728
C03730,2023-02-15,Asia Pacific,SMB,Referral,685
C03731,2023-01-13,Europe,SMB,Organic Search,718
C03732,2023-09-08,Europe,SMB,Organic Search,480
C03733,2023-02-17,Latin America,SMB,Paid Ads,683
C03734,2024-04-28,Middle East & Africa,SMB,Paid Ads,247
C03735,2024-01-08,Europe,Enterprise,Direct,358
C03736,2024-01-28,Latin America,Enterprise,Organic Search,338
C03737,2023-06-03,North America,SMB,Organic Search,577
C03738,2023-07-03,Asia Pacific,Mid-Market,Organic Search,547
C03739,2023-02-06,Latin America,SMB,Paid Ads,694
C03740,2024-07-20,Asia Pacific,SMB,Paid Ads,164
C03741,2024-11-02,North America,SMB,Partner,59
C03742,2024-03-05,Latin America,SMB,Paid Ads,301
C03743,2023-08-18,Asia Pacific,Startup,Organic Search,501
C03744,2023-11-26,Europe,Enterprise,Referral,401
C03745,2023-09-12,North America,Mid-Market,Organic Search,476
C03746,2024-03-02,Europe,Mid-Market,Direct,304
C03747,2023-11-24,Europe,SMB,Organic Search,403
C03748,2023-10-05,Latin America,SMB,Paid Ads,453
C03749,2023-03-21,North America,Enterprise,Paid Ads,651
C03750,2024-08-08,North America,SMB,Direct,145
C03751,2024-01-17,Europe,Mid-Market,Direct,349
C03752,2023-05-03,Latin America,SMB,Social,608
C03753,2024-05-29,North America,SMB,Direct,216
C03754,2024-11-20,North America,SMB,Paid Ads,41
C03755,2023-02-23,Europe,SMB,Partner,677
C03756,2023-07-03,Latin America,Mid-Market,Organic Search,547
C03757,2023-08-17,Middle East & Africa,SMB,Organic Search,502
C03758,2024-06-12,North America,Mid-Market,Organic Search,202
C03759,2023-02-17,North America,SMB,Organic Search,683
C03760,2024-02-15,Europe,Enterprise,Partner,320
C03761,2023-03-12,North America,SMB,Social,660
C03762,2024-04-21,North America,Startup,Organic Search,254
C03763,2023-10-17,Middle East & Africa,SMB,Paid Ads,441
C03764,2023-11-15,Asia Pacific,Mid-Market,Paid Ads,412
C03765,2023-12-02,Europe,Mid-Market,Organic Search,395
C03766,2023-03-30,North America,Mid-Market,Organic Search,642
C03767,2024-07-20,Asia Pacific,SMB,Paid Ads,164
C03768,2024-04-12,North America,Mid-Market,Organic Search,263
C03769,2023-01-09,North America,SMB,Social,722
C03770,2024-01-13,North America,Mid-Market,Organic Search,353
C03771,2023-07-25,North America,Mid-Market,Paid Ads,525
C03772,2023-10-26,Middle East & Africa,Startup,Partner,432
C03773,2024-07-31,Europe,Mid-Market,Paid Ads,153
C03774,2023-11-08,Middle East & Africa,Mid-Market,Referral,419
C03775,2024-09-29,North America,SMB,Social,93
C03776,2023-09-06,North America,SMB,Organic Search,482
C03777,2024-04-20,Latin America,SMB,Direct,255
C03778,2024-01-13,North America,Startup,Partner,353
C03779,2024-08-28,North America,Mid-Market,Paid Ads,125
C03780,2024-05-20,North America,Startup,Paid Ads,225
C03781,2023-07-20,North America,SMB,Paid Ads,530
C03782,2024-07-13,Latin America,SMB,Social,171
C03783,2023-09-09,Middle East & Africa,SMB,Organic Search,479
C03784,2023-06-04,Latin America,SMB,Organic Search,576
C03785,2023-01-07,North America,Mid-Market,Partner,724
C03786,2024-02-24,North America,SMB,Social,311
C03787,2023-01-25,Asia Pacific,Mid-Market,Partner,706
C03788,2023-08-27,Europe,Enterprise,Paid Ads,492
C03789,2024-07-08,North America,Mid-Market,Paid Ads,176
C03790,2023-12-21,Middle East & Africa,SMB,Social,376
C03791,2024-10-13,Middle East & Africa,SMB,Partner,79
C03792,2023-01-10,Europe,Startup,Paid Ads,721
C03793,2023-12-10,Asia Pacific,Mid-Market,Organic Search,387
C03794,2023-01-02,North America,SMB,Partner,729
C03795,2024-11-04,Europe,Mid-Market,Organic Search,57
C03796,2024-01-21,Europe,SMB,Direct,345
C03797,2023-11-11,Middle East & Africa,SMB,Organic Search,416
C03798,2023-04-17,North America,Mid-Market,Referral,624
C03799,2023-07-30,Asia Pacific,SMB,Partner,520
C03800,2024-06-26,Asia Pacific,SMB,Referral,188
C03801,2023-09-01,North America,Mid-Market,Direct,487
C03802,2024-03-05,Europe,Enterprise,Referral,301
C03803,2024-05-18,North America,Mid-Market,Paid Ads,227
C03804,2023-03-03,North America,SMB,Paid Ads,669
C03805,2023-05-26,North America,SMB,Paid Ads,585
C03806,2023-10-14,North America,Startup,Paid Ads,444
C03807,2023-04-06,Asia Pacific,Mid-Market,Partner,635
C03808,2023-02-14,North America,Startup,Referral,686
C03809,2023-08-26,Latin America,SMB,Organic Search,493
C03810,2024-06-16,Asia Pacific,SMB,Paid Ads,198
C03811,2024-02-27,North America,Mid-Market,Social,308
C03812,2024-01-17,Europe,Enterprise,Paid Ads,349
C03813,2024-04-14,Europe,Startup,Direct,261
C03814,2023-03-28,Asia Pacific,SMB,Referral,644
C03815,2024-08-17,North America,SMB,Paid Ads,136
C03816,2023-04-08,Latin America,Startup,Paid Ads,633
C03817,2024-06-01,North America,Startup,Organic Search,213
C03818,2023-05-17,Europe,SMB,Paid Ads,594
C03819,2024-10-14,Middle East & Africa,SMB,Paid Ads,78
C03820,2024-02-08,North America,Startup,Direct,327
C03821,2023-03-18,North America,SMB,Referral,654
C03822,2024-08-29,North America,Mid-Market,Organic Search,124
C03823,2024-08-04,North America,Mid-Market,Organic Search,149
C03824,2023-03-05,Latin America,SMB,Organic Search,667
C03825,2024-03-21,Middle East & Africa,SMB,Partner,285
C03826,2024-11-09,North America,Mid-Market,Partner,52
C03827,2023-05-14,North America,Enterprise,Referral,597
C03828,2023-08-31,North America,Mid-Market,Referral,488
C03829,2023-10-26,North America,SMB,Paid Ads,432
C03830,2023-09-25,Europe,Enterprise,Paid Ads,463
C03831,2023-11-19,Middle East & Africa,SMB,Paid Ads,408
C03832,2024-02-07,Asia Pacific,Mid-Market,Referral,328
C03833,2023-12-01,North America,SMB,Organic Search,396
C03834,2023-11-22,Middle East & Africa,SMB,Direct,405
C03835,2024-04-08,Asia Pacific,SMB,Referral,267
C03836,2023-10-06,Latin America,Startup,Organic Search,452
C03837,2023-08-28,North America,SMB,Organic Search,491
C03838,2023-03-18,Europe,Startup,Paid Ads,654
C03839,2023-07-27,Asia Pacific,Mid-Market,Paid Ads,523
C03840,2023-05-20,North America,Mid-Market,Direct,591
C03841,2024-08-21,Asia Pacific,SMB,Organic Search,132
C03842,2023-04-22,North America,Mid-Market,Partner,619
C03843,2023-06-09,North America,Enterprise,Referral,571
C03844,2023-04-19,Asia Pacific,Startup,Organic Search,622
C03845,2023-06-18,Latin America,SMB,Paid Ads,562
C03846,2024-04-05,Latin America,Startup,Paid Ads,270
C03847,2024-04-22,Europe,Mid-Market,Direct,253
C03848,2023-11-18,North America,Enterprise,Paid Ads,409
C03849,2024-02-21,Europe,SMB,Paid Ads,314
C03850,2023-05-04,Middle East & Africa,Mid-Market,Social,607
C03851,2024-07-02,North America,Mid-Market,Direct,182
C03852,2024-01-02,Asia Pacific,Mid-Market,Referral,364
C03853,2023-08-01,Latin America,Enterprise,Organic Search,518
C03854,2024-04-07,Latin America,SMB,Organic Search,268
C03855,2023-11-12,Latin America,SMB,Direct,415
C03856,2024-04-19,North America,SMB,Paid Ads,256
C03857,2023-09-29,North America,Enterprise,Organic Search,459
C03858,2023-05-03,Europe,SMB,Organic Search,608
C03859,2023-04-03,Asia Pacific,SMB,Referral,638
C03860,2023-06-11,Latin America,Mid-Market,Direct,569
C03861,2023-11-08,North America,SMB,Direct,419
C03862,2024-09-09,Asia Pacific,Mid-Market,Referral,113
C03863,2023-02-11,Europe,SMB,Partner,689
C03864,2023-08-09,Asia Pacific,Mid-Market,Direct,510
C03865,2023-12-02,North America,SMB,Direct,395
C03866,2023-06-01,Asia Pacific,Mid-Market,Organic Search,579
C03867,2023-04-04,North America,Mid-Market,Paid Ads,637
C03868,2023-09-12,Latin America,Startup,Direct,476
C03869,2023-12-31,North America,Enterprise,Paid Ads,366
C03870,2024-02-10,North America,SMB,Paid Ads,325
C03871,2024-06-09,Latin America,SMB,Organic Search,205
C03872,2023-02-20,Middle East & Africa,SMB,Partner,680
C03873,2024-11-24,North America,SMB,Direct,37
C03874,2023-11-03,North America,Mid-Market,Organic Search,424
C03875,2023-09-24,North America,SMB,Organic Search,464
C03876,2023-06-28,North America,Enterprise,Paid Ads,552
C03877,2023-02-01,North America,SMB,Social,699
C03878,2024-02-19,Latin America,Mid-Market,Direct,316
C03879,2024-04-08,North America,SMB,Referral,267
C03880,2024-07-23,Europe,Mid-Market,Paid Ads,161
C03881,2024-07-17,Middle East & Africa,Enterprise,Paid Ads,167
C03882,2023-09-13,Asia Pacific,SMB,Organic Search,475
C03883,2023-04-07,North America,SMB,Organic Search,634
C03884,2024-04-18,Asia Pacific,SMB,Referral,257
C03885,2023-04-15,North America,SMB,Direct,626
C03886,2023-05-24,Europe,Startup,Social,587
C03887,2023-05-05,North America,SMB,Direct,606
C03888,2023-01-13,Middle East & Africa,Mid-Market,Partner,718
C03889,2023-03-05,Asia Pacific,SMB,Referral,667
C03890,2023-08-16,Latin America,Mid-Market,Organic Search,503
C03891,2023-05-14,North America,SMB,Organic Search,597
C03892,2023-07-22,Latin America,SMB,Organic Search,528
C03893,2024-02-15,North America,Mid-Market,Referral,320
C03894,2024-01-17,North America,SMB,Organic Search,349
C03895,2024-10-07,Europe,SMB,Social,85
C03896,2024-10-22,Europe,SMB,Partner,70
C03897,2023-03-28,North America,Mid-Market,Organic Search,644
C03898,2024-08-19,Europe,Enterprise,Social,134
C03899,2024-08-23,North America,SMB,Paid Ads,130
C03900,2023-09-23,Latin America,Startup,Organic Search,465
C03901,2023-03-18,North America,Mid-Market,Organic Search,654
C03902,2023-01-23,North America,SMB,Referral,708
C03903,2023-03-08,Middle East & Africa,Startup,Paid Ads,664
C03904,2023-07-22,Europe,Startup,Organic Search,528
C03905,2024-10-23,Asia Pacific,SMB,Organic Search,69
C03906,2024-03-30,Europe,SMB,Referral,276
C03907,2023-05-12,North America,SMB,Organic Search,599
C03908,2023-04-05,Latin America,Mid-Market,Referral,636
C03909,2023-12-06,Europe,SMB,Organic Search,391
C03910,2023-05-06,Asia Pacific,SMB,Organic Search,605
C03911,2023-02-13,Asia Pacific,SMB,Paid Ads,687
C03912,2024-04-17,Europe,SMB,Partner,258
C03913,2023-02-21,Europe,Mid-Market,Partner,679
C03914,2023-06-22,North America,SMB,Paid Ads,558
C03915,2024-08-10,North America,Startup,Direct,143
C03916,2024-03-19,North America,SMB,Organic Search,287
C03917,2024-02-09,North America,SMB,Referral,326
C03918,2024-05-23,Latin America,Mid-Market,Organic Search,222
C03919,2023-01-31,North America,Mid-Market,Direct,700
C03920,2024-01-27,Latin America,Startup,Paid Ads,339
C03921,2024-11-30,Asia Pacific,SMB,Referral,31
C03922,2024-03-12,North America,SMB,Referral,294
C03923,2023-06-26,North America,SMB,Organic Search,554
C03924,2023-12-29,North America,SMB,Organic Search,368
C03925,2023-08-08,North America,SMB,Social,511
